_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
10761,2,Sunnyside Beach,22W,2016-07-11,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10762,2,Sunnyside Beach,23W,2016-07-11,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10763,2,Sunnyside Beach,19W,2016-07-11,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10764,2,Sunnyside Beach,20W,2016-07-11,20,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10765,1,Marie Curtis Park East Beach,29W,2016-07-10,60,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10766,1,Marie Curtis Park East Beach,33W,2016-07-10,30,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10767,1,Marie Curtis Park East Beach,32W,2016-07-10,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10768,1,Marie Curtis Park East Beach,31W,2016-07-10,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10769,1,Marie Curtis Park East Beach,30W,2016-07-10,30,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10770,2,Sunnyside Beach,21W,2016-07-10,70,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10771,2,Sunnyside Beach,17W,2016-07-10,40,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10772,2,Sunnyside Beach,18W,2016-07-10,60,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10773,2,Sunnyside Beach,22W,2016-07-10,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10774,2,Sunnyside Beach,23W,2016-07-10,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10775,2,Sunnyside Beach,19W,2016-07-10,90,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10776,2,Sunnyside Beach,20W,2016-07-10,60,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10777,1,Marie Curtis Park East Beach,29W,2016-07-09,150,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10778,1,Marie Curtis Park East Beach,33W,2016-07-09,160,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10779,1,Marie Curtis Park East Beach,32W,2016-07-09,160,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10780,1,Marie Curtis Park East Beach,31W,2016-07-09,120,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10781,1,Marie Curtis Park East Beach,30W,2016-07-09,130,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10782,2,Sunnyside Beach,21W,2016-07-09,140,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10783,2,Sunnyside Beach,17W,2016-07-09,20,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10784,2,Sunnyside Beach,18W,2016-07-09,40,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10785,2,Sunnyside Beach,22W,2016-07-09,290,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10786,2,Sunnyside Beach,23W,2016-07-09,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10787,2,Sunnyside Beach,19W,2016-07-09,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10788,2,Sunnyside Beach,20W,2016-07-09,100,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10789,1,Marie Curtis Park East Beach,29W,2016-07-08,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10790,1,Marie Curtis Park East Beach,33W,2016-07-08,30,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10791,1,Marie Curtis Park East Beach,32W,2016-07-08,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10792,1,Marie Curtis Park East Beach,31W,2016-07-08,110,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10793,1,Marie Curtis Park East Beach,30W,2016-07-08,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10794,2,Sunnyside Beach,21W,2016-07-08,50,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10795,2,Sunnyside Beach,17W,2016-07-08,50,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10796,2,Sunnyside Beach,18W,2016-07-08,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10797,2,Sunnyside Beach,22W,2016-07-08,10,<,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10798,2,Sunnyside Beach,23W,2016-07-08,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10799,2,Sunnyside Beach,19W,2016-07-08,50,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10800,2,Sunnyside Beach,20W,2016-07-08,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10801,1,Marie Curtis Park East Beach,29W,2016-07-07,50,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10802,1,Marie Curtis Park East Beach,33W,2016-07-07,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10803,1,Marie Curtis Park East Beach,32W,2016-07-07,30,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10804,1,Marie Curtis Park East Beach,31W,2016-07-07,110,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10805,1,Marie Curtis Park East Beach,30W,2016-07-07,90,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10806,2,Sunnyside Beach,21W,2016-07-07,40,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10807,2,Sunnyside Beach,17W,2016-07-07,90,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10808,2,Sunnyside Beach,18W,2016-07-07,220,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10809,2,Sunnyside Beach,22W,2016-07-07,90,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10810,2,Sunnyside Beach,23W,2016-07-07,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10811,2,Sunnyside Beach,19W,2016-07-07,60,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10812,2,Sunnyside Beach,20W,2016-07-07,140,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10813,1,Marie Curtis Park East Beach,29W,2016-07-06,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10814,1,Marie Curtis Park East Beach,33W,2016-07-06,20,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10815,1,Marie Curtis Park East Beach,32W,2016-07-06,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10816,1,Marie Curtis Park East Beach,31W,2016-07-06,20,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10817,1,Marie Curtis Park East Beach,30W,2016-07-06,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10818,2,Sunnyside Beach,21W,2016-07-06,90,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10819,2,Sunnyside Beach,17W,2016-07-06,90,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10820,2,Sunnyside Beach,18W,2016-07-06,100,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10821,2,Sunnyside Beach,22W,2016-07-06,,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10822,2,Sunnyside Beach,23W,2016-07-06,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10823,2,Sunnyside Beach,19W,2016-07-06,80,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10824,2,Sunnyside Beach,20W,2016-07-06,20,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10825,1,Marie Curtis Park East Beach,29W,2016-07-05,110,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10826,1,Marie Curtis Park East Beach,33W,2016-07-05,180,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10827,1,Marie Curtis Park East Beach,32W,2016-07-05,40,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10828,1,Marie Curtis Park East Beach,31W,2016-07-05,220,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10829,1,Marie Curtis Park East Beach,30W,2016-07-05,150,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10830,2,Sunnyside Beach,21W,2016-07-05,180,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10831,2,Sunnyside Beach,17W,2016-07-05,50,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10832,2,Sunnyside Beach,18W,2016-07-05,90,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10833,2,Sunnyside Beach,22W,2016-07-05,300,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10834,2,Sunnyside Beach,23W,2016-07-05,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10835,2,Sunnyside Beach,19W,2016-07-05,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10836,2,Sunnyside Beach,20W,2016-07-05,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10837,1,Marie Curtis Park East Beach,29W,2016-07-04,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10838,1,Marie Curtis Park East Beach,33W,2016-07-04,70,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10839,1,Marie Curtis Park East Beach,32W,2016-07-04,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10840,1,Marie Curtis Park East Beach,31W,2016-07-04,20,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10841,1,Marie Curtis Park East Beach,30W,2016-07-04,40,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10842,2,Sunnyside Beach,21W,2016-07-04,30,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10843,2,Sunnyside Beach,17W,2016-07-04,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10844,2,Sunnyside Beach,18W,2016-07-04,20,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10845,2,Sunnyside Beach,22W,2016-07-04,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10846,2,Sunnyside Beach,23W,2016-07-04,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10847,2,Sunnyside Beach,19W,2016-07-04,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10848,2,Sunnyside Beach,20W,2016-07-04,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10849,1,Marie Curtis Park East Beach,29W,2016-07-03,30,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10850,1,Marie Curtis Park East Beach,33W,2016-07-03,620,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10851,1,Marie Curtis Park East Beach,32W,2016-07-03,160,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10852,1,Marie Curtis Park East Beach,31W,2016-07-03,30,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10853,1,Marie Curtis Park East Beach,30W,2016-07-03,30,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10854,2,Sunnyside Beach,21W,2016-07-03,10,<10,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10855,2,Sunnyside Beach,17W,2016-07-03,10,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10856,2,Sunnyside Beach,18W,2016-07-03,10,<10,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10857,2,Sunnyside Beach,22W,2016-07-03,10,<10,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10858,2,Sunnyside Beach,23W,2016-07-03,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10859,2,Sunnyside Beach,19W,2016-07-03,10,<10,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10860,2,Sunnyside Beach,20W,2016-07-03,10,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10861,1,Marie Curtis Park East Beach,29W,2016-07-02,10,<10,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10862,1,Marie Curtis Park East Beach,33W,2016-07-02,150,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10863,1,Marie Curtis Park East Beach,32W,2016-07-02,10,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10864,1,Marie Curtis Park East Beach,31W,2016-07-02,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10865,1,Marie Curtis Park East Beach,30W,2016-07-02,10,<10,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10866,2,Sunnyside Beach,21W,2016-07-02,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10867,2,Sunnyside Beach,17W,2016-07-02,20,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10868,2,Sunnyside Beach,18W,2016-07-02,70,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10869,2,Sunnyside Beach,22W,2016-07-02,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10870,2,Sunnyside Beach,23W,2016-07-02,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10871,2,Sunnyside Beach,19W,2016-07-02,30,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10872,2,Sunnyside Beach,20W,2016-07-02,20,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10873,1,Marie Curtis Park East Beach,29W,2016-07-01,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10874,1,Marie Curtis Park East Beach,33W,2016-07-01,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10875,1,Marie Curtis Park East Beach,32W,2016-07-01,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10876,1,Marie Curtis Park East Beach,31W,2016-07-01,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10877,1,Marie Curtis Park East Beach,30W,2016-07-01,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10878,2,Sunnyside Beach,21W,2016-07-01,80,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10879,2,Sunnyside Beach,17W,2016-07-01,190,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10880,2,Sunnyside Beach,18W,2016-07-01,100,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10881,2,Sunnyside Beach,22W,2016-07-01,330,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10882,2,Sunnyside Beach,23W,2016-07-01,10,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10883,2,Sunnyside Beach,19W,2016-07-01,150,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10884,2,Sunnyside Beach,20W,2016-07-01,129,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10885,1,Marie Curtis Park East Beach,29W,2016-06-30,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10886,1,Marie Curtis Park East Beach,33W,2016-06-30,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10887,1,Marie Curtis Park East Beach,32W,2016-06-30,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10888,1,Marie Curtis Park East Beach,31W,2016-06-30,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10889,1,Marie Curtis Park East Beach,30W,2016-06-30,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10890,2,Sunnyside Beach,21W,2016-06-30,10,<,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10891,2,Sunnyside Beach,17W,2016-06-30,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10892,2,Sunnyside Beach,18W,2016-06-30,10,<,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10893,2,Sunnyside Beach,22W,2016-06-30,10,<,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10894,2,Sunnyside Beach,23W,2016-06-30,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10895,2,Sunnyside Beach,19W,2016-06-30,10,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10896,2,Sunnyside Beach,20W,2016-06-30,10,<,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10897,1,Marie Curtis Park East Beach,29W,2016-06-29,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10898,1,Marie Curtis Park East Beach,33W,2016-06-29,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10899,1,Marie Curtis Park East Beach,32W,2016-06-29,10,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10900,1,Marie Curtis Park East Beach,31W,2016-06-29,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10901,1,Marie Curtis Park East Beach,30W,2016-06-29,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10902,2,Sunnyside Beach,21W,2016-06-29,60,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10903,2,Sunnyside Beach,17W,2016-06-29,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10904,2,Sunnyside Beach,18W,2016-06-29,10,<,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10905,2,Sunnyside Beach,22W,2016-06-29,80,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10906,2,Sunnyside Beach,23W,2016-06-29,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10907,2,Sunnyside Beach,19W,2016-06-29,10,<,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10908,2,Sunnyside Beach,20W,2016-06-29,60,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10909,1,Marie Curtis Park East Beach,29W,2016-06-28,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10910,1,Marie Curtis Park East Beach,33W,2016-06-28,20,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10911,1,Marie Curtis Park East Beach,32W,2016-06-28,30,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10912,1,Marie Curtis Park East Beach,31W,2016-06-28,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10913,1,Marie Curtis Park East Beach,30W,2016-06-28,40,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10914,2,Sunnyside Beach,21W,2016-06-28,120,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10915,2,Sunnyside Beach,17W,2016-06-28,60,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
10916,2,Sunnyside Beach,18W,2016-06-28,20,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
10917,2,Sunnyside Beach,22W,2016-06-28,110,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
10918,2,Sunnyside Beach,23W,2016-06-28,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
10919,2,Sunnyside Beach,19W,2016-06-28,40,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
10920,2,Sunnyside Beach,20W,2016-06-28,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
10921,1,Marie Curtis Park East Beach,29W,2016-06-27,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
10922,1,Marie Curtis Park East Beach,33W,2016-06-27,30,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
10923,1,Marie Curtis Park East Beach,32W,2016-06-27,10,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
10924,1,Marie Curtis Park East Beach,31W,2016-06-27,20,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
10925,1,Marie Curtis Park East Beach,30W,2016-06-27,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
10926,2,Sunnyside Beach,21W,2016-06-27,90,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
10927,2,Sunnyside Beach,17W,2016-06-27,360,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
